CustomerID,Name,Age,Gender,City,EmploymentType,Income,LoanAmount,LoanTerm,CreditScore,PreviousDefaults,Approved,Defaulted
2636,Khalid Khan,32,Male,Sharjah,Self-Employed,13280.64,140731.63,60,552,1,False,False
2637,Laila Ahmed,45,Male,Fujairah,Salaried,18155.61,55855.94,12,453,1,False,False
2638,James Joseph,58,Female,Ajman,Self-Employed,21121.12,109814.45,12,832,2,False,True
2639,James Ahmed,35,Female,Fujairah,Self-Employed,24506.7,72325.62,60,438,2,True,True
2640,Khalid Khan,49,Male,Abu Dhabi,Self-Employed,29030.83,19815.22,60,587,1,True,False
2641,Zara Joseph,29,Female,Abu Dhabi,Self-Employed,27083.52,77085.06,60,805,2,False,False
2642,Laila Ali,30,Male,Dubai,Salaried,18753.52,132512.84,12,330,0,False,False
2643,James Joseph,59,Male,Ajman,Salaried,12993.42,71144.19,36,648,0,False,False
2644,John Ali,46,Female,Dubai,Salaried,21595.0,11505.3,36,661,2,False,False
2645,Omar Smith,32,Female,Sharjah,Self-Employed,15588.48,143716.38,24,604,2,True,False
2646,Ayesha Ahmed,50,Male,Fujairah,Self-Employed,8882.21,73058.6,24,522,1,True,False
2647,Fatima Khan,35,Female,Ajman,Self-Employed,21887.83,139170.66,48,754,0,False,False
2648,Ali Joseph,42,Female,Sharjah,Salaried,10170.43,23223.8,36,748,2,True,True
2649,Laila Joseph,25,Male,Fujairah,Salaried,28889.28,88457.79,60,336,1,False,False
2650,James Joseph,59,Female,Sharjah,Self-Employed,8789.02,170489.91,12,770,0,True,False
2651,Fatima Khan,45,Female,Fujairah,Salaried,24565.86,149715.79,24,457,1,True,False
2652,Zara Khan,30,Female,Sharjah,Self-Employed,23191.17,178996.19,48,511,1,True,False
2653,Khalid Ahmed,24,Female,Abu Dhabi,Salaried,21311.47,66531.62,48,695,1,False,False
2654,Sara Smith,45,Male,Sharjah,Salaried,21406.52,137334.08,24,409,2,False,True
2655,Laila Khan,46,Female,Sharjah,Salaried,19502.36,154790.17,60,626,0,False,False
2656,James Smith,22,Male,Ajman,Salaried,14751.71,145091.22,12,355,1,True,False
2657,John Joseph,53,Female,Dubai,Self-Employed,25981.9,105271.61,12,509,2,False,False
2658,Fatima Joseph,36,Female,Sharjah,Salaried,17068.27,129435.65,24,624,2,False,False
2659,Laila Ahmed,42,Female,Sharjah,Salaried,16855.08,197281.35,60,693,2,True,False
2660,Khalid Smith,51,Male,Dubai,Salaried,19347.01,51209.28,12,517,0,False,False
2661,Fatima Joseph,37,Female,Dubai,Salaried,6608.46,92566.18,60,848,1,True,False
2662,Laila Ahmed,29,Male,Fujairah,Self-Employed,9319.54,128826.76,36,364,2,False,False
2663,Sara Joseph,48,Female,Sharjah,Salaried,8878.46,141616.92,36,432,2,False,False
2664,John Joseph,33,Male,Abu Dhabi,Salaried,18673.45,175256.13,24,528,0,False,False
2665,Khalid Joseph,54,Female,Dubai,Self-Employed,23154.99,46838.43,60,719,1,False,False
2666,James Ali,40,Female,Sharjah,Self-Employed,11924.51,78387.88,12,765,2,True,False
2667,Fatima Ahmed,21,Male,Fujairah,Self-Employed,23149.36,19363.25,60,350,2,False,False
2668,Omar Khan,22,Female,Fujairah,Salaried,21262.76,70811.49,12,411,0,False,False
2669,Laila Khan,37,Female,Ajman,Salaried,19706.8,94841.98,60,737,1,True,False
2670,Omar Joseph,42,Male,Abu Dhabi,Salaried,12508.72,94400.63,36,718,0,True,False
2671,Zara Smith,30,Female,Abu Dhabi,Salaried,20403.29,24110.26,12,485,0,False,False
2672,Khalid Joseph,36,Female,Sharjah,Salaried,13078.31,41271.98,60,596,0,False,False
2673,John Khan,51,Male,Ajman,Salaried,20607.84,174216.6,60,737,0,True,False
2674,Zara Joseph,49,Male,Ajman,Self-Employed,5401.87,111200.31,36,417,2,True,False
2675,Omar Joseph,35,Female,Ajman,Self-Employed,10124.65,93831.86,60,839,1,False,False
2676,Khalid Ali,43,Female,Ajman,Salaried,11118.51,161959.93,60,848,1,False,True
2677,Zara Joseph,25,Female,Abu Dhabi,Self-Employed,9527.26,100989.48,48,788,1,False,True
2678,Ali Ahmed,30,Male,Fujairah,Self-Employed,17880.33,94431.36,48,374,2,True,False
2679,Zara Ali,51,Female,Sharjah,Self-Employed,19815.68,137074.59,24,429,2,True,False
2680,John Ahmed,24,Female,Fujairah,Salaried,12992.23,76629.2,12,748,0,False,False
2681,Ayesha Khan,23,Female,Fujairah,Salaried,19291.31,62677.32,24,597,1,True,False
2682,Laila Ahmed,29,Male,Fujairah,Salaried,11174.07,177835.71,12,716,1,True,True
2683,Fatima Khan,60,Female,Sharjah,Salaried,19258.04,199531.13,24,815,0,True,False
2684,John Ali,52,Female,Sharjah,Self-Employed,17606.18,173317.18,24,787,0,False,False
2685,James Smith,24,Female,Ajman,Salaried,19526.11,164461.39,24,747,1,False,True
2686,Laila Ali,52,Female,Sharjah,Salaried,24774.08,153275.26,36,584,1,True,False
2687,Ali Ali,46,Male,Fujairah,Salaried,22156.72,13271.37,48,536,2,True,False
2688,Ali Joseph,43,Male,Ajman,Salaried,13640.79,83304.11,12,640,2,False,False
2689,Ayesha Joseph,52,Male,Dubai,Self-Employed,16051.92,48626.38,60,752,0,False,False
2690,Ayesha Ali,26,Female,Dubai,Self-Employed,5178.65,72572.86,36,505,2,True,False
2691,James Khan,60,Female,Abu Dhabi,Self-Employed,18039.34,175381.27,36,334,1,True,False
2692,Fatima Ahmed,47,Female,Ajman,Salaried,6620.65,34413.43,12,625,1,True,False
2693,John Smith,51,Female,Abu Dhabi,Self-Employed,19229.06,164702.19,24,414,1,True,False
2694,Fatima Joseph,27,Female,Abu Dhabi,Salaried,26769.9,90959.71,24,336,2,False,False
2695,John Joseph,56,Female,Fujairah,Salaried,29444.44,90759.84,60,426,1,False,True
2696,Khalid Joseph,48,Female,Ajman,Salaried,28357.68,100212.63,36,658,2,False,False
2697,Fatima Khan,39,Male,Dubai,Self-Employed,28586.05,153870.8,48,792,2,True,False
2698,John Khan,23,Male,Sharjah,Salaried,5644.77,112710.11,36,633,2,False,True
2699,Ayesha Joseph,53,Female,Sharjah,Self-Employed,20732.09,18828.36,12,456,1,True,True
2700,Omar Ahmed,44,Male,Ajman,Self-Employed,19496.34,32219.12,48,314,2,True,False
2701,Sara Ahmed,42,Female,Ajman,Self-Employed,7233.31,133101.71,12,582,1,False,True
2702,John Khan,42,Female,Dubai,Salaried,8253.08,100735.96,48,338,2,False,False
2703,Omar Ali,36,Female,Ajman,Self-Employed,23477.55,171936.96,60,341,2,True,False
2704,James Smith,56,Male,Ajman,Self-Employed,17180.96,175457.26,36,671,1,True,False
2705,Khalid Smith,36,Female,Dubai,Self-Employed,26779.45,136897.74,36,578,2,False,False
2706,Fatima Ali,23,Male,Dubai,Self-Employed,13924.15,122422.57,60,318,1,False,False
2707,Ali Khan,27,Female,Dubai,Self-Employed,7737.24,93130.72,60,814,1,True,True
2708,John Ali,53,Male,Ajman,Self-Employed,28981.18,183095.79,12,528,0,True,False
2709,Khalid Khan,45,Male,Abu Dhabi,Salaried,14120.86,29218.1,36,633,1,False,False
2710,Ali Khan,49,Male,Dubai,Salaried,26652.03,51616.83,12,430,1,False,False
2711,Laila Joseph,32,Male,Fujairah,Self-Employed,28197.03,160438.24,60,616,1,False,False
2712,Khalid Ahmed,57,Female,Dubai,Self-Employed,27593.58,133885.51,12,644,1,True,False
2713,John Khan,32,Female,Dubai,Self-Employed,25856.93,156299.51,48,389,1,False,True
2714,Omar Khan,27,Female,Abu Dhabi,Self-Employed,11530.9,194023.71,60,446,2,False,False
2715,Omar Khan,37,Male,Fujairah,Salaried,25880.6,187085.08,48,345,1,False,False
2716,Ali Ahmed,59,Male,Fujairah,Salaried,16106.1,122903.58,36,468,1,True,False
2717,James Ahmed,52,Female,Dubai,Self-Employed,15913.96,170523.02,36,303,0,False,False
2718,Fatima Khan,33,Female,Abu Dhabi,Self-Employed,13830.54,83223.6,60,502,0,False,False
2719,Sara Smith,55,Female,Dubai,Self-Employed,13616.94,170068.51,60,660,1,True,False
2720,Ayesha Smith,51,Female,Dubai,Self-Employed,15049.08,112821.79,12,822,1,True,False
2721,Laila Smith,51,Male,Abu Dhabi,Self-Employed,9703.68,68302.08,24,516,1,True,False
2722,Fatima Smith,47,Female,Abu Dhabi,Self-Employed,11186.46,39383.69,48,428,1,False,False
2723,James Joseph,39,Female,Fujairah,Self-Employed,27788.02,160763.58,12,599,1,False,False
2724,Laila Khan,58,Male,Fujairah,Self-Employed,11712.16,126009.22,12,506,1,False,False
2725,Laila Smith,46,Female,Fujairah,Self-Employed,22732.92,124672.29,12,638,0,False,False
2726,Laila Ali,34,Male,Dubai,Salaried,6891.06,33454.05,24,409,1,False,False
2727,Ayesha Smith,40,Male,Abu Dhabi,Salaried,9735.29,29343.73,36,398,2,True,True
2728,James Khan,55,Male,Abu Dhabi,Salaried,15584.37,112171.66,12,527,2,False,False
2729,Sara Ahmed,43,Female,Abu Dhabi,Self-Employed,18604.44,27906.98,48,551,1,True,False
2730,Zara Ahmed,22,Female,Ajman,Salaried,17502.7,170746.06,24,689,1,True,True
2731,John Smith,47,Male,Abu Dhabi,Self-Employed,26570.6,103946.81,60,434,0,False,False
2732,Khalid Smith,48,Male,Abu Dhabi,Self-Employed,6077.8,89004.11,12,361,2,False,True
2733,Ayesha Joseph,60,Female,Dubai,Self-Employed,8398.7,126874.41,60,365,0,False,False
2734,Ali Joseph,54,Female,Ajman,Self-Employed,6240.44,111345.79,48,395,1,True,True
2735,John Joseph,35,Female,Abu Dhabi,Salaried,18136.36,194995.77,12,587,0,True,False
2736,John Ali,30,Male,Dubai,Self-Employed,26137.98,150396.99,48,481,1,True,False
2737,Ali Khan,52,Female,Fujairah,Self-Employed,27320.31,95287.96,60,847,2,True,True
2738,Ali Joseph,35,Male,Sharjah,Salaried,8816.9,159087.33,24,477,0,False,False
2739,Ali Khan,37,Male,Dubai,Self-Employed,19816.47,172163.3,24,602,1,False,True
2740,Sara Ali,55,Female,Sharjah,Self-Employed,20003.85,96359.13,12,358,1,True,False
2741,Omar Joseph,34,Female,Ajman,Salaried,16951.02,76573.41,36,317,1,False,False
2742,Khalid Joseph,44,Male,Dubai,Self-Employed,23691.93,194168.19,60,355,2,True,True
2743,Ali Ahmed,25,Male,Sharjah,Salaried,12068.82,49800.78,12,683,2,False,False
2744,Omar Ahmed,28,Male,Dubai,Self-Employed,15142.64,27220.67,60,504,0,False,False
2745,James Smith,32,Female,Dubai,Salaried,6931.55,83670.28,36,433,1,False,False
2746,Fatima Smith,28,Female,Dubai,Self-Employed,6312.12,114449.56,24,494,0,True,True
2747,Sara Joseph,28,Female,Sharjah,Self-Employed,28031.02,57509.25,36,412,2,False,True
2748,Sara Ali,21,Male,Sharjah,Self-Employed,24283.83,161605.72,24,666,0,False,False
2749,Ayesha Ali,44,Male,Ajman,Self-Employed,10965.78,44602.61,12,545,2,True,True
2750,Ali Ali,45,Female,Dubai,Salaried,14921.31,72041.35,48,322,0,False,False
2751,Fatima Khan,49,Female,Ajman,Self-Employed,7028.83,67192.67,12,676,1,True,False
2752,Fatima Smith,29,Female,Fujairah,Self-Employed,22352.46,138761.02,36,467,1,True,False
2753,Laila Ali,60,Male,Ajman,Salaried,7465.84,194452.86,36,416,0,True,False
2754,Omar Ahmed,31,Female,Fujairah,Self-Employed,29850.02,178498.88,48,750,0,True,False
2755,Fatima Joseph,25,Female,Sharjah,Salaried,19334.11,185190.78,48,711,2,False,False
2756,Ayesha Ahmed,55,Female,Ajman,Salaried,9801.41,11413.55,12,392,1,False,False
2757,Sara Joseph,22,Female,Dubai,Salaried,21256.28,16986.48,12,428,1,True,False
2758,Sara Ali,26,Female,Abu Dhabi,Salaried,28438.08,193313.85,48,689,1,False,True
2759,John Ahmed,57,Male,Sharjah,Self-Employed,26394.7,158417.82,12,748,2,True,False
2760,Sara Ahmed,47,Female,Abu Dhabi,Self-Employed,24057.54,42780.3,12,425,1,False,False
2761,Omar Joseph,48,Male,Sharjah,Salaried,8173.24,190943.05,12,735,1,True,False
2762,Sara Joseph,53,Female,Ajman,Salaried,10607.9,163271.85,60,656,0,False,False
2763,Fatima Khan,48,Female,Sharjah,Salaried,6615.74,153177.36,36,734,1,False,True
2764,Fatima Ahmed,48,Female,Fujairah,Self-Employed,5238.73,16409.22,36,594,0,True,False
2765,Fatima Joseph,27,Male,Sharjah,Self-Employed,23570.75,160053.52,12,312,1,True,False
2766,Khalid Joseph,57,Female,Ajman,Self-Employed,6337.83,115911.35,60,532,0,False,False
2767,Ayesha Khan,39,Female,Sharjah,Self-Employed,11011.12,60818.29,24,680,2,False,True
2768,Zara Joseph,23,Male,Ajman,Self-Employed,8905.92,190721.52,24,378,2,False,False
2769,Ayesha Ahmed,37,Male,Fujairah,Salaried,16844.21,25695.21,12,830,1,False,False
2770,Laila Khan,22,Female,Abu Dhabi,Salaried,13188.76,159690.04,36,333,2,False,False
2771,Zara Smith,53,Male,Fujairah,Self-Employed,16172.81,39130.62,48,817,0,False,False
2772,Zara Ali,32,Female,Dubai,Self-Employed,28497.7,28021.36,60,654,1,True,False
2773,James Smith,52,Male,Fujairah,Salaried,14843.82,161821.29,12,425,0,True,False
2774,Zara Khan,59,Male,Fujairah,Salaried,24462.67,177343.19,24,547,0,True,False
2775,Laila Joseph,29,Female,Dubai,Salaried,17977.58,75366.46,48,426,1,True,False
2776,Sara Khan,26,Male,Sharjah,Salaried,17420.13,144594.52,24,447,0,False,False
2777,Fatima Joseph,37,Male,Dubai,Self-Employed,23060.73,12254.43,36,489,0,False,False
2778,Laila Khan,28,Female,Fujairah,Self-Employed,6637.64,144692.73,36,446,1,True,False
2779,Ayesha Ali,29,Female,Abu Dhabi,Salaried,26587.89,119188.79,36,803,1,True,False
2780,Ali Joseph,34,Female,Fujairah,Self-Employed,16345.79,52280.13,12,732,2,True,True
2781,Ali Ahmed,36,Female,Dubai,Salaried,21492.62,130962.01,24,512,0,True,True
2782,Ayesha Smith,44,Male,Abu Dhabi,Self-Employed,15125.14,119586.72,60,595,2,True,True
2783,Ali Smith,32,Male,Abu Dhabi,Salaried,18942.9,159216.91,60,629,2,False,True
2784,Zara Khan,34,Male,Abu Dhabi,Self-Employed,5298.44,110090.41,36,750,2,True,False
2785,Ali Ahmed,35,Male,Ajman,Salaried,8513.97,133405.43,60,306,2,True,False
2786,Ayesha Ahmed,60,Male,Dubai,Self-Employed,26061.25,67303.26,60,552,2,True,True
2787,Omar Joseph,35,Male,Dubai,Salaried,24824.27,94623.6,36,572,1,True,False
2788,Ayesha Khan,40,Male,Ajman,Self-Employed,27058.3,12898.62,36,538,1,False,False
2789,Khalid Ali,29,Male,Sharjah,Salaried,21678.4,158020.39,12,483,2,True,False
2790,Ayesha Ahmed,29,Female,Ajman,Self-Employed,19788.98,115133.38,24,648,2,False,False
2791,Fatima Joseph,25,Female,Ajman,Self-Employed,7507.87,178007.86,24,521,2,True,False
2792,John Joseph,47,Female,Ajman,Salaried,21115.8,135875.21,48,518,0,True,True
2793,Sara Joseph,26,Male,Fujairah,Self-Employed,13423.98,51841.53,60,550,1,True,False
2794,Fatima Khan,24,Male,Ajman,Self-Employed,20569.22,194780.68,12,520,1,True,True
2795,Sara Ali,58,Male,Dubai,Salaried,12169.89,184712.94,60,432,0,False,False
2796,Sara Joseph,32,Female,Ajman,Self-Employed,8174.47,92003.82,36,789,0,True,False
2797,Ayesha Ahmed,48,Female,Abu Dhabi,Salaried,13382.22,179310.36,48,751,2,True,True
2798,Laila Smith,23,Female,Ajman,Salaried,26177.65,69617.51,36,311,2,True,False
2799,James Ali,37,Female,Sharjah,Self-Employed,13166.05,143768.34,60,381,2,False,True
2800,Ali Ahmed,41,Female,Dubai,Self-Employed,27604.6,195011.54,36,633,1,False,False
2801,Omar Ahmed,57,Male,Dubai,Salaried,23233.63,132737.84,36,548,0,True,True
2802,Omar Ahmed,40,Male,Sharjah,Salaried,14689.96,100963.47,60,373,1,False,False
2803,Ayesha Khan,54,Female,Dubai,Salaried,5338.79,178997.4,12,323,1,False,True
2804,Ayesha Khan,60,Female,Ajman,Salaried,12392.27,193876.21,48,659,0,False,False
2805,Omar Ali,58,Male,Sharjah,Self-Employed,15624.97,70088.61,48,361,0,True,False
2806,Laila Ali,42,Male,Dubai,Salaried,9265.96,179565.75,48,661,0,False,True
2807,Sara Khan,57,Female,Fujairah,Salaried,12706.89,30681.4,12,749,0,False,False
2808,James Khan,51,Female,Ajman,Salaried,25463.96,168298.85,12,340,2,True,False
2809,Ali Smith,28,Female,Ajman,Self-Employed,6447.77,78822.09,48,402,1,False,False
2810,Omar Joseph,58,Female,Sharjah,Self-Employed,24027.0,132290.19,60,484,1,False,True
2811,Khalid Smith,32,Male,Dubai,Salaried,26598.66,130215.87,36,585,1,True,False
2812,Laila Khan,57,Male,Sharjah,Self-Employed,29285.23,182802.89,60,613,0,True,False
2813,Omar Joseph,42,Female,Ajman,Salaried,27049.23,161155.98,24,596,2,False,False
2814,Laila Smith,51,Female,Ajman,Self-Employed,25070.15,172203.11,48,510,1,True,False
2815,Omar Smith,43,Male,Fujairah,Salaried,26375.07,96369.91,48,429,2,False,False
2816,James Joseph,48,Female,Ajman,Salaried,22301.81,25506.69,12,494,1,True,False
2817,Omar Smith,42,Male,Dubai,Self-Employed,15880.71,120080.44,12,843,1,False,False
2818,Laila Khan,57,Male,Dubai,Self-Employed,26142.88,92853.53,24,725,1,True,False
2819,Omar Joseph,51,Female,Dubai,Self-Employed,5851.24,162942.18,48,356,0,False,False
2820,John Ahmed,44,Female,Sharjah,Self-Employed,20442.55,16798.41,60,628,1,False,True
2821,James Smith,52,Female,Sharjah,Self-Employed,13923.42,149186.95,48,699,2,False,True
2822,Ayesha Khan,32,Male,Sharjah,Salaried,29992.17,180714.44,24,310,2,False,True
2823,Laila Smith,54,Male,Ajman,Self-Employed,19294.62,137727.77,60,809,0,False,False
2824,Ali Joseph,46,Male,Abu Dhabi,Self-Employed,28128.13,164081.73,60,331,2,True,False
2825,James Khan,37,Male,Fujairah,Self-Employed,9913.65,78468.16,12,793,2,False,False
2826,James Khan,35,Female,Ajman,Self-Employed,22019.08,58649.21,36,802,0,False,False
2827,Zara Ahmed,58,Male,Ajman,Salaried,28621.1,91382.12,36,322,2,False,False
2828,Ayesha Ali,32,Female,Dubai,Salaried,14704.93,24051.98,48,787,2,True,False
2829,Khalid Smith,34,Male,Ajman,Salaried,5528.37,22029.32,24,615,2,True,True
2830,Laila Khan,35,Male,Ajman,Salaried,23947.35,62954.56,36,400,2,True,True
2831,James Ali,43,Male,Dubai,Salaried,19309.08,67100.18,36,340,0,True,False
2832,Khalid Smith,56,Female,Fujairah,Salaried,11579.19,183820.14,60,657,0,True,False
2833,John Smith,35,Male,Sharjah,Self-Employed,29596.59,139195.47,60,559,0,True,False
2834,Omar Smith,56,Male,Ajman,Self-Employed,27013.36,138427.78,36,462,2,False,False
2835,Laila Joseph,36,Female,Fujairah,Self-Employed,6342.77,56291.67,24,759,1,True,False
2836,Sara Joseph,57,Male,Dubai,Self-Employed,8959.59,18850.77,36,660,0,True,False
2837,Zara Ali,30,Female,Sharjah,Salaried,22274.34,37280.77,60,772,2,False,False
2838,Fatima Ali,54,Female,Fujairah,Salaried,25033.42,172455.74,48,753,0,False,False
2839,Laila Ali,45,Male,Dubai,Self-Employed,5450.3,82085.96,24,686,2,False,False
2840,Omar Ahmed,41,Female,Abu Dhabi,Salaried,21643.01,19537.16,12,592,0,False,True
2841,John Joseph,27,Male,Abu Dhabi,Self-Employed,11233.8,140810.51,48,357,0,False,False
2842,Khalid Ahmed,39,Female,Abu Dhabi,Self-Employed,12946.25,25000.06,24,678,0,True,False
2843,John Ahmed,41,Female,Sharjah,Self-Employed,16073.01,52797.13,12,524,1,True,False
2844,Sara Joseph,38,Male,Dubai,Self-Employed,13986.51,190799.21,48,538,0,True,False
2845,Laila Smith,50,Male,Abu Dhabi,Self-Employed,25282.12,135203.38,12,305,0,False,False
2846,James Smith,25,Male,Abu Dhabi,Self-Employed,5388.76,10016.4,12,513,2,False,False
2847,Zara Joseph,46,Male,Abu Dhabi,Self-Employed,26379.31,195411.42,36,555,1,True,False
2848,Laila Ahmed,25,Male,Dubai,Self-Employed,13474.05,25752.05,36,548,0,True,False
2849,Ayesha Ali,47,Male,Abu Dhabi,Self-Employed,15155.86,158287.24,36,806,1,False,False
2850,Ayesha Khan,53,Female,Ajman,Salaried,12920.61,76488.13,36,473,0,False,False
2851,Omar Ahmed,45,Female,Fujairah,Self-Employed,23921.78,158268.47,48,645,1,True,False
2852,Ali Joseph,52,Male,Dubai,Self-Employed,19043.92,167194.09,12,691,0,False,False
2853,John Ahmed,57,Female,Sharjah,Self-Employed,27762.2,17987.33,24,711,1,False,False
2854,Ayesha Ahmed,37,Female,Sharjah,Salaried,27557.71,182166.02,36,440,2,False,False
2855,James Joseph,22,Male,Sharjah,Salaried,6619.94,165636.49,24,748,2,False,False
2856,Ali Joseph,53,Female,Fujairah,Self-Employed,6075.01,37166.11,12,720,2,True,True
2857,John Joseph,45,Male,Ajman,Salaried,6102.28,111626.2,36,525,1,False,False
2858,Ali Smith,59,Female,Ajman,Self-Employed,23429.97,139802.38,36,557,0,False,False
2859,Ayesha Ahmed,22,Female,Ajman,Salaried,7008.2,168025.45,48,656,0,True,True
2860,Laila Joseph,56,Female,Abu Dhabi,Self-Employed,29347.97,78892.02,48,405,2,False,False
2861,Laila Ahmed,48,Female,Ajman,Salaried,22201.47,124781.32,24,481,2,True,True
2862,Sara Khan,34,Male,Fujairah,Salaried,7768.62,40103.66,24,672,2,False,False
2863,Fatima Joseph,50,Female,Dubai,Salaried,9264.45,156368.39,36,574,1,False,False
2864,James Ali,55,Male,Dubai,Salaried,21779.33,41382.68,48,432,0,True,False
2865,John Ali,55,Male,Abu Dhabi,Self-Employed,17272.23,135054.21,12,713,2,True,False
2866,James Smith,50,Male,Abu Dhabi,Self-Employed,28176.95,127620.45,60,408,1,True,False
2867,James Ahmed,48,Female,Abu Dhabi,Self-Employed,26899.0,193972.01,60,706,2,True,False
2868,John Smith,44,Male,Ajman,Self-Employed,9700.19,37415.75,12,451,0,False,False
2869,Ayesha Ahmed,56,Male,Ajman,Self-Employed,5458.53,93446.74,48,509,2,False,False
2870,Khalid Smith,39,Male,Dubai,Salaried,20993.05,93033.35,36,599,2,False,False
2871,Fatima Ali,35,Male,Dubai,Self-Employed,15764.88,52777.57,36,724,0,False,False
2872,James Khan,57,Male,Ajman,Self-Employed,20595.47,11009.81,36,778,2,True,False
2873,Ayesha Ali,36,Male,Sharjah,Self-Employed,5368.91,102828.94,60,324,0,False,False
2874,Ayesha Ahmed,33,Male,Dubai,Self-Employed,28028.31,161064.18,12,635,1,False,True
2875,Fatima Ali,53,Male,Fujairah,Self-Employed,9498.74,68416.8,48,463,2,True,False
2876,John Joseph,31,Female,Sharjah,Salaried,9594.61,80385.76,24,849,1,True,False
2877,Ayesha Ahmed,28,Male,Sharjah,Salaried,11322.3,25317.93,48,822,1,False,True
2878,Ayesha Ahmed,34,Male,Fujairah,Self-Employed,7194.83,14657.44,12,596,0,True,True
2879,John Joseph,37,Male,Sharjah,Self-Employed,6693.64,91285.92,60,517,0,True,False
2880,Zara Smith,45,Female,Ajman,Salaried,17773.21,169099.34,24,343,2,True,False
2881,Ali Smith,59,Male,Ajman,Salaried,14174.19,47752.02,12,749,0,True,False
2882,Sara Smith,51,Male,Fujairah,Self-Employed,20391.25,36011.67,36,848,0,True,False
2883,James Ali,39,Male,Ajman,Self-Employed,10189.06,91229.16,24,386,2,False,False
2884,Ayesha Ali,38,Female,Ajman,Salaried,14204.0,153288.04,60,627,0,False,False
2885,Fatima Ahmed,55,Female,Fujairah,Self-Employed,26935.19,158400.58,24,347,0,True,True
2886,Ali Smith,36,Male,Fujairah,Salaried,7591.12,118299.49,12,448,1,True,False
